6329,"Palo Gordo",56826
6338,"Macuto",56938
6340,"Upata ",57392
6372,"Mañongo",57363
6377,"Av. Ferrero Tamayo",56826
6378,"Cuatricentenario",57009
6379,"Sector Arismendi",57009
6380,"Bosque Alto",57026
6418,"El Caujaro",57026
6419,"La Coromoto",57026
6420,"El Placer",57026
6421,"La Modelo",57026
6422,"La Popular",57026
6424,"Los Samanes",57026
6426,"San Felipe",57026
6427,"San Francisco",57026
6430,"Sector Betulio Gonzales",57026
6432,"Sector Carabobo",57026
6433,"Sector Divino Niño",57026
6434,"Sector El Bajo",57026
6435,"Sector El Callao",57026
6436,"Sector El Saman",57026
6437,"Sector El Silencio",57026
6441,"Sector Lago Contry Sur",57026
6442,"Sector Limpia Norte",57026
6443,"Sector Limpia Sur",57026
6445,"Sector Ma Vieja",57026
6446,"Sector Peru",57026
6447,"Sector San Ramon",57026
6448,"Sector Sierra Maestra",57026
6449,"Sector Sur America",57026
6451,"Sector Villa Luna",57026
6455,"Caminos del Dora",57009
6456,"Core 8",57360
6462,"Yara Yare II",57360
6464,"Ribieras del Caroni",57360
6467,"Manoa",57668
6468,"Los Alacranes",57668
6469,"Doña Barbara",57668
6470,"El Roble",57668
6475,"UD 145",57668
6478,"Avenida Manuel Piar",57668
6480,"El Junco",56826
6482,"Avenida Libertador",57193
6483,"Avenida República",57193
6487,"Km 5",57009
6493,"Monte Claro",57009
6494,"18 de octubre",57009
6499,"La Machirí",56826
6502,"La Castellana",56826
6503,"La Cueva del Oso",56826
6506,"Longa España",56940
6507,"Lago Azul",57009
6508,"Urb. El Centro",57517
6513,"Macaracuay",57467
6519,"Urb. Frailejones",56826
6520,"Av. Rotaria",56826
6523,"Aldea Llano Grande",56794
6525,"Altos De Gallardín",56784
6534,"Aldea La Curiacha",56813
6540,"Vía La Blanquita",56895
6555,"Urb. Cañada Honda",57009
6558,"Urb. Portal Del Lago",57009
6569,"Fundación Maracaibo",57009
6581,"Los Pilones",57311
6584,"Alí Primera",57311
6585,"La Florida Pereña",57311
6590,"Fundo Anauco",57311
6591,"Vía Lechozal",57311
6592,"Urbanización Maracaibo",57009
6593,"Sector Pueblo Nuevo",57009
6594,"Sector La Paz",57009
6595,"Circunvalación",57009
6632,"Yara Yara I",57360
6633,"Yara Yara II",57360
6639,"Sector Venecia",57480
6640,"Las Garzas",57480
6643,"Las Palmas",57236
6656,"San Onofre",57236
6662,"Gran Sabana",57236
6663,"Portal Plaza",57236
6672,"Terranova",57236
6674,"Villas Garban",57236
6692,"Altos Del Norte",57236
6696,"Los Geranios",57236
6697,"Campo Claro",57236
6822,"Urb. Colinas De Antarajú",56826
6915,"Urbanización Villa Hermosa",56826
6924,"Barrio Bolívar",56826
6977,"Sec, La Castellana CountryClub",56826
6999,"Sector Polígono de Tiro",56826
7043,"Urb. Villa Dorada",56826
7056,"Barrio Obrero",56970
7072,"Barrio Campo Alegre",56970
7090,"Sector Corito",56970
7092,"Carretera J",56970
7096,"Avenida 32",56970
7098,"Carretera F",56970
7100,"Sector El Mirador",56826
7101,"Urb. El Encanto",56631
7106,"Villas de Alcala",57347
7107,"Av. 10",57009
7109,"CiRCUNVALACION 1",57009
7110,"CiRCUNVALACION 2",57009
7111,"CiRCUNVALACION 3",57009
7113,"HATICOS POR ARRIBA",57009
7120,"Carretera ""L""",56995
7121,"Carretera ""N"" Zona Industrial",56995
7122,"Carretera ""O""",56995
7123,"Sector Tamare",56995
7124,"Sector El Danto",56995
7125,"Santa Elena de Viboral",56667
7128,"La Campiña II",57363
7138,"Calle Vargas",56995
7140,"Av.Cristóbal Colón-Arterial 7",56995
7141,"Calle Venezuela",56995
7143,"Calle Miranda",56995
7147,"Avenida 34",56995
